snapshot_date,captured_at,platform,chart,official_chart,platform_date,rank,song_name,artist,chart_metric,duration,song_id,album_id,source_url
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,28,为我哭泣,黄誉博,热度 4%,,727571634,004MxLws31U4lV,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,29,三国恋,Tank,热度 4%,,101190,0029GgMd2qVyYA,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,30,泪海,许茹芸,热度 4%,,106585340,001Ugmj01giuzO,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,31,真爱,183club,热度 4%,,253141,001LMCtv0mgXpt,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,32,花开满篱院,刘学义,热度 3%,,725475800,001oA3TT1SF6Sd,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,33,后会无期,徐良/汪苏泷,热度 3%,,7112743,002apRhZ4Bq99d,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,34,嘉宾,张远,热度 3%,,281506863,00498Sbg1wnDAY,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,35,小美满,周深,热度 3%,,468749280,0002ATV00WcBgd,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,36,一个人想着一个人,曾沛慈,热度 3%,,4716045,003wP0m32WRVql,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,37,花田错,王力宏,热度 3%,,105905349,001a0Dts37jw2M,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,38,慢慢,张学友,热度 3%,,1250002,001DQJ5G0ErywD,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,39,微风香水,张震岳,热度 3%,,4929540,001yayLT0v2XQq,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,40,我想念,汪苏泷,热度 3%,,423519525,001PSxRj3szxIV,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,41,天地龙鳞,王力宏,热度 3%,,334382135,004VAoXe40mO4M,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,42,晴,汪苏泷,热度 3%,,5665622,000CMxvP3yRuvR,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,43,Hero,Cash Cash/Christina Perri,热度 3%,,107358579,002Zlt8g2g5WNw,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,44,晚夜微雨问海棠,镜予歌/陈亦洺/喧笑,热度 3%,,269235066,001qgYSw0bxB9h,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,45,想到我们,汪苏泷,热度 3%,,488729602,000XailV0KWvDK,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,46,不遗憾,李荣浩,热度 3%,,308111880,003CF2N83kIFdz,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,47,月亮替我望故乡,任夏,热度 3%,,726327394,003G7HbS4Kf21k,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,48,腐坏,张小九,热度 3%,,307989535,000ud0Qc3yPbVq,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,49,指纹,胡歌,热度 3%,,101263968,00217zf11667qY,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,50,问你一个人类梦寐以求的深奥问题,汪苏泷,热度 3%,,647658696,000A1M903iHvyT,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,51,If The Sun Burns Out Tonight (feat. Oli Sykes & Courtney LaPlante) (炽日将烬),无畏契约/Grabbitz/Oli Sykes/Courtney Laplante,热度 3%,,726209712,003za1wU3CHrFg,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,52,缘分一道桥,王力宏/谭维维,热度 3%,,109181039,001z1OuX41cBAx,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,53,牵手,苏芮,热度 3%,,837574,002bx63V27n074,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,54,十万伏特,汪苏泷,热度 3%,,485088955,000XailV0KWvDK,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,55,大鱼,周深,热度 3%,,106484214,004Y7V4s3ug4cC,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,56,雨爱,杨丞琳,热度 3%,,645819,000jcKFG0sQrD0,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,57,心跳,王力宏,热度 3%,,460498,004e7bDh0qe2bd,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,58,改变自己,王力宏,热度 3%,,9086096,002Zwh5p4HgecI,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,59,不分手的恋爱,汪苏泷,热度 3%,,7112782,004NXLBx4K0r87,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,60,每个人都会,方大同,热度 3%,,459220,002hMaer3McPaG,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,61,Beauty And A Beat,Justin Bieber/Nicki Minaj,热度 3%,,1473252,002XddZv4cGsXb,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,62,千年泪,Tank,热度 3%,,100930,001ZmNw23UjRCj,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,63,今日少年，昨日你我,王维/王者荣耀,热度 3%,,727890945,000CRLDS3QVQJL,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,64,够钟,周柏豪,热度 3%,,105033743,003rRgZY4NWnKn,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,65,回到你身边 (让你知道),h3R3刘清云,热度 3%,,692095638,0031yTwA0yq3b5,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,66,听见,易烊千玺,热度 3%,,726481376,0014lluj1F8lo4,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,67,你对我的存在（只关于u and i）,Dark 3,热度 3%,,727854204,000hJ6JT3FL3V6,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,68,茉莉雨,林俊杰,热度 3%,,330621481,0033R2xQ2I0Uyf,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,69,世界第一等,卡宾先生,热度 3%,,721297705,004NQAqh1W0HOy,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,70,火力全开,王力宏,热度 3%,,1504067,001fMFxM1tq1aI,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,71,我难过,5566,热度 2%,,226632,004PXXWa2qrtPN,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,72,云裳羽衣曲,周深,热度 2%,,214188340,001uf8A626x0yY,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,73,我怀念的,孙燕姿,热度 2%,,5211338,000P3l050Olt27,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,74,麻花情,海来阿木,热度 2%,,724656962,002RiR871tVNtY,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,75,心中的日月,王力宏,热度 2%,,105905408,002ElVxf43rOue,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,76,可惜没如果,林俊杰,热度 2%,,330621486,0033R2xQ2I0Uyf,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,77,像晴天像雨天,汪苏泷,热度 2%,,560651613,001V8PDy1om05K,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,78,耿,汪苏泷,热度 2%,,232875126,004Onabc0qNJs1,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,79,一吻天荒,胡歌,热度 2%,,1439470,00217zf11667qY,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,80,如果爱忘了 (Live),汪苏泷/单依纯,热度 2%,,471040573,001rd1S93gcWUF,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,81,地动山摇,汪苏泷,热度 2%,,104118290,000AVn3z3kiDCH,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,82,黄土谣,石满仓,热度 2%,,726309503,003vAEoK3YX1op,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,83,黄昏,周传雄,热度 2%,,526713,001U6x8f2uJhig,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,84,忘记时间,胡歌,热度 2%,,698418,000pjTj301YeBh,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,85,删了一百遍,A-Lin,热度 2%,,720424558,002BZWH51e6hbB,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,86,唯一,G.E.M.邓紫棋,热度 2%,,438910555,002d6m7k0xCbSv,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,87,一直很安静,阿桑,热度 2%,,448593,002fNZDg1LHT3o,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,88,一笑倾城,汪苏泷,热度 2%,,108172834,003RxTdZ0sJLwo,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,89,想把我唱给你听,老狼/王婧,热度 2%,,104948863,000PO0jU10ipSb,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,90,美人鱼,林俊杰,热度 2%,,95292,000y5gq7449K9I,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,91,Always Online,林俊杰,热度 2%,,447257,002g6zv02X7SNi,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,92,虹之间,金贵晟,热度 2%,,5165844,002Yiw6E2LAXsC,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,93,思念若是一首诗,万妮达Vinida Weng,热度 2%,,722302135,003Fvazn1EX1dM,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,94,雨终曲,宋雨琦 (YUQI) (우기),热度 2%,,724436660,004bOIbU1KQ93o,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,95,走不出的回忆,任然,热度 2%,,108966508,002NctSK10Kan8,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,96,森林狂想曲,黛青塔娜,热度 2%,,718103864,000pg0l8390qmz,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,97,再一次见面,周深,热度 2%,,720108679,002l6zvw4TZhMJ,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,98,Brave Heart 朔 纯净贴耳气声抒情版,凌丨LYN,热度 2%,,726252743,000P40i8425WXr,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,99,赛勒斯的爱,张敬轩,热度 2%,,355771285,002Sk3wC2tut95,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,QQ音乐,飙升榜,飙升榜,2026-09-23,100,若梦,周深,热度 2%,,297971384,0025JWkx1h0vuU,https://y.qq.com/n/ryqq/toplist/62
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,1,牡丹亭,浅影阿,,3:00,E3DDA5DFCDC44BCF146E2BDC3916779A,203271867,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,2,茶汤,郁可唯,,5:09,187D31F57E1B299AFA2880635B20F69A,4012536,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,3,甲乙丙丁 (你我怎么两清),李佳薇,,3:30,213D580CA0BDCC28A5FDBA995FFDA106,197648995,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,4,我不难过,孙燕姿,,5:20,3FD7E1EC51122C745C637735C8BDE716,965883,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,5,泪海,许茹芸,,4:58,FBC174E7C22B9AF471B7B93A61751E1B,975212,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,6,秋风一吹又老一岁 (女版烟嗓),微醺森林,,3:41,6024903A2603AFB6FBD0453162BDED63,207534691,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,7,你有没有真的爱过我,阿图表妹,,4:03,FE39668F68770C3FB3BE57A3E86CCC10,190170015,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,8,如果累了就回故乡 (少年版),酷酷里、面妹孔佳奇,,3:50,02B553BC8BB80E6948A78DE0CF4ED354,203339346,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,9,麻花情,海来阿木,,3:47,15DE5A6243A25631593B8735A8AF7172,207237297,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,10,山风山风等等我,万海东,,3:29,CE256D96F1F025D60468D8F0BC9EE64B,200106963,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,11,那页夏天,王俊凯,,4:06,FF4D401F6EA2B5A9061A44E20343B66D,180811789,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,12,No photo of you left to survey (one day when I was twenty),冬妍DYan,,3:05,7523CFC6EDE31E4C56B30E5220A06B35,206681376,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,13,你不该权衡利弊,李婷雪,,3:49,B4EE7D20EADA2A043636B4E560663F29,203889405,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,14,情歌,梁静茹,,4:20,72DB6DA75FFE23A3A6361BDB8F44D5F4,2997268,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,15,人生路漫漫,白小白,,3:55,B8CA573A69DB5050C7EE0C1AB79144E5,179917533,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,16,慢品人间烟火气 (微醺版),涂一乐,,2:21,D097F9EC5D9A175447E0A120DCEEF3B8,204334307,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,17,偏爱,张芸京,,3:33,4A544525C1F78DBDF25361DB0E255495,968788,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,18,她,刘宇宁,,3:41,A46200A65547E5A267D10B1F32C6A3B1,204979963,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,19,盛夏的果实,莫文蔚,,4:11,1C86CBC64AE9A6C3539A36CAADDF1A59,978378,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,20,茶花开了，该回家了,王睿卓、加木,,3:10,99F0F17B7C6F110346411E7AD552156D,133732298,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,21,黄昏,周传雄,,5:44,7DE9A9CD041157F6BF3FE9FFBCF120E3,964612,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,22,我的秘密,G.E.M.邓紫棋,,4:12,7FBB35DEDD24B54A8F0D895C7F61D04C,976561,https://www.kugou.com/yy/rank/home/1-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,23,樱花草,Sweety,,4:44,F0B01830164E4974A2AC9E85DD446D45,507451,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,24,雨爱,杨丞琳,,4:21,2592FFA57A2D8B1A16F18D991B7098CD,2694607,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,25,开始懂了,孙燕姿,,4:32,93F260998A10F4AD6B46606AF5C8EC72,972102,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,26,雨过后的风景,Dizzy Dizzo (蔡诗芸),,4:03,E3F046EDB5EB76BBA5A44FFA3D8F8C42,974143,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,27,失眠,Suki刘舒妤,,3:31,EC476A2009EF5DCAC13EDCD11870DF55,671621,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,28,恋人,李荣浩,,4:36,9DA7851E2BF83B18C74CBBAB461CEFDD,106374641,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,29,祝福祖国,顿珠拉姆,,3:19,5DA11A7E705CEAC07CC2F21488DBA9AD,204038427,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,30,落了白,蒋雪儿Snow.J,,3:01,74390D89B6BD2E18CFD7F25968EFD98A,40300587,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,31,茶花开了,王睿卓,,4:30,007A7A8EAFA3FF9EA51EF6A767AC3497,130468077,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,32,青花,周传雄,,4:58,09B46455BAE7C613ABD0DB362A5DDBDE,960448,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,33,成都,赵雷,,5:28,A06B033B356BFC974C5245D0195086A5,1802652,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,34,我怀念的,孙燕姿,,4:49,1A3CAACB1E361DAF217A2383E9C8E292,984086,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,35,红尘误此生,宋晓峰,,3:45,9F882DE24A9C98FE3F793B0CECFD3B42,208371033,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,36,吹吹山顶的风,巴扎黑,,2:59,87311B26EDEE637CA1448E14230BCB68,198304563,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,37,阴天,莫文蔚,,4:02,E4271CB5938F401AA283FBEA49223BF8,970575,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,38,如愿,王菲,,4:25,EC1A18BBD6B61CB203E656B91F5CF2D1,49057589,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,39,再见太难,利得汇,,4:48,AFAA7ACF75FCF8DAC78C0AF7C40D3E9D,2996827,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,40,岁月如笔写春秋,河南三妹5233,,4:11,5D4C2F9D994E5BECDC9BA0FBC6BD3DD8,191576482,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,41,等一分钟,徐誉滕,,3:56,52ED380B09C692BDF4CE65FD56D918F3,2530746,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,42,下完这场雨,后弦,,4:31,2EEFFF98A4F19D945BBA7C78FB2079C0,1964990,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,43,一直很安静,阿桑,,4:10,44816EF0288A3B1ED2C4A5C5FE6B93B3,972917,https://www.kugou.com/yy/rank/home/2-8888.html?from=rank
